#node	identifier	category	term ID	term description
GNAI1	9606.ENSP00000497260	KEGG	hsa04915	Estrogen signaling pathway
GNAI1	9606.ENSP00000497260	KEGG	hsa04916	Melanogenesis
GNAI1	9606.ENSP00000497260	KEGG	hsa04921	Oxytocin signaling pathway
GNAI1	9606.ENSP00000497260	KEGG	hsa04923	Regulation of lipolysis in adipocytes
GNAI1	9606.ENSP00000497260	KEGG	hsa04924	Renin secretion
GNAI1	9606.ENSP00000497260	KEGG	hsa04926	Relaxin signaling pathway
GNAI1	9606.ENSP00000497260	KEGG	hsa04928	Parathyroid hormone synthesis, secretion and action
GNAI1	9606.ENSP00000497260	KEGG	hsa04934	Cushing syndrome
GNAI1	9606.ENSP00000497260	KEGG	hsa04935	Growth hormone synthesis, secretion and action
GNAI1	9606.ENSP00000497260	KEGG	hsa04971	Gastric acid secretion
GNAI1	9606.ENSP00000497260	KEGG	hsa05012	Parkinson disease
GNAI1	9606.ENSP00000497260	KEGG	hsa05030	Cocaine addiction
GNAI1	9606.ENSP00000497260	KEGG	hsa05032	Morphine addiction
GNAI1	9606.ENSP00000497260	KEGG	hsa05034	Alcoholism
GNAI1	9606.ENSP00000497260	KEGG	hsa05133	Pertussis
GNAI1	9606.ENSP00000497260	KEGG	hsa05142	Chagas disease
GNAI1	9606.ENSP00000497260	KEGG	hsa05145	Toxoplasmosis
GNAI1	9606.ENSP00000497260	KEGG	hsa05163	Human cytomegalovirus infection
GNAI1	9606.ENSP00000497260	KEGG	hsa05170	Human immunodeficiency virus 1 infection
GNAI1	9606.ENSP00000497260	KEGG	hsa05200	Pathways in cancer
GNAI1	9606.ENSP00000497260	Reactome	HSA-109582	Hemostasis
GNAI1	9606.ENSP00000497260	Reactome	HSA-111885	Opioid Signalling
GNAI1	9606.ENSP00000497260	Reactome	HSA-112040	G-protein mediated events
GNAI1	9606.ENSP00000497260	Reactome	HSA-112314	Neurotransmitter receptors and postsynaptic signal transmission
GNAI1	9606.ENSP00000497260	Reactome	HSA-112315	Transmission across Chemical Synapses
GNAI1	9606.ENSP00000497260	Reactome	HSA-112316	Neuronal System
GNAI1	9606.ENSP00000497260	Reactome	HSA-1430728	Metabolism
GNAI1	9606.ENSP00000497260	Reactome	HSA-162582	Signal Transduction
GNAI1	9606.ENSP00000497260	Reactome	HSA-163685	Integration of energy metabolism
GNAI1	9606.ENSP00000497260	Reactome	HSA-1643685	Disease
GNAI1	9606.ENSP00000497260	Reactome	HSA-170670	Adenylate cyclase inhibitory pathway
GNAI1	9606.ENSP00000497260	Reactome	HSA-372790	Signaling by GPCR
GNAI1	9606.ENSP00000497260	Reactome	HSA-388396	GPCR downstream signalling
GNAI1	9606.ENSP00000497260	Reactome	HSA-392170	ADP signalling through P2Y purinoceptor 12
GNAI1	9606.ENSP00000497260	Reactome	HSA-392518	Signal amplification
GNAI1	9606.ENSP00000497260	Reactome	HSA-400042	Adrenaline,noradrenaline inhibits insulin secretion
GNAI1	9606.ENSP00000497260	Reactome	HSA-418555	G alpha (s) signalling events
GNAI1	9606.ENSP00000497260	Reactome	HSA-418594	G alpha (i) signalling events
GNAI1	9606.ENSP00000497260	Reactome	HSA-418597	G alpha (z) signalling events
GNAI1	9606.ENSP00000497260	Reactome	HSA-422356	Regulation of insulin secretion
GNAI1	9606.ENSP00000497260	Reactome	HSA-5663205	Infectious disease
GNAI1	9606.ENSP00000497260	Reactome	HSA-76002	Platelet activation, signaling and aggregation
GNAI1	9606.ENSP00000497260	Reactome	HSA-8939211	ESR-mediated signaling
GNAI1	9606.ENSP00000497260	Reactome	HSA-9006931	Signaling by Nuclear Receptors
GNAI1	9606.ENSP00000497260	Reactome	HSA-9009391	Extra-nuclear estrogen signaling
GNAI1	9606.ENSP00000497260	Reactome	HSA-9634597	GPER1 signaling
GNAI1	9606.ENSP00000497260	Reactome	HSA-9658195	Leishmania infection
GNAI1	9606.ENSP00000497260	Reactome	HSA-9660821	ADORA2B mediated anti-inflammatory cytokines production
GNAI1	9606.ENSP00000497260	Reactome	HSA-9662851	Anti-inflammatory response favouring Leishmania parasite infection
GNAI1	9606.ENSP00000497260	Reactome	HSA-9664433	Leishmania parasite growth and survival
GNAI1	9606.ENSP00000497260	Reactome	HSA-977443	GABA receptor activation
GNAI1	9606.ENSP00000497260	Reactome	HSA-977444	GABA B receptor activation
GNAI1	9606.ENSP00000497260	Reactome	HSA-991365	Activation of GABAB receptors
GNAI1	9606.ENSP00000497260	WikiPathways	WP1602	Nicotine effect on dopaminergic neurons
GNAI1	9606.ENSP00000497260	WikiPathways	WP2032	Thyroid stimulating hormone (TSH) signaling pathway
GNAI1	9606.ENSP00000497260	WikiPathways	WP2197	Endothelin pathways
GNAI1	9606.ENSP00000497260	WikiPathways	WP2355	Corticotropin-releasing hormone signaling pathway
GNAI1	9606.ENSP00000497260	WikiPathways	WP26	S1P receptor signal transduction
GNAI1	9606.ENSP00000497260	WikiPathways	WP2636	Common pathways underlying drug addiction
GNAI1	9606.ENSP00000497260	WikiPathways	WP35	G protein signaling pathways
GNAI1	9606.ENSP00000497260	WikiPathways	WP3679	Cell-type dependent selectivity of CCK2R signaling
GNAI1	9606.ENSP00000497260	WikiPathways	WP3929	Chemokine signaling pathway
GNAI1	9606.ENSP00000497260	WikiPathways	WP4900	Purinergic signaling
GNAI1	9606.ENSP00000497260	WikiPathways	WP5122	Prostaglandin and leukotriene metabolism in senescence 
GNAI1	9606.ENSP00000497260	WikiPathways	WP5321	Prostaglandin and leukotriene metabolism in senescence 
GNAI1	9606.ENSP00000497260	WikiPathways	WP536	Calcium regulation in cardiac cells
GNAI1	9606.ENSP00000497260	WikiPathways	WP722	Serotonin HTR1 group and FOS pathway
GNAI1	9606.ENSP00000497260	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
GNAI1	9606.ENSP00000497260	TISSUES	BTO:0000042	Animal
GNAI1	9606.ENSP00000497260	TISSUES	BTO:0000142	Brain
GNAI1	9606.ENSP00000497260	TISSUES	BTO:0000156	Brown adipose tissue
GNAI1	9606.ENSP00000497260	TISSUES	BTO:0000227	Central nervous system
GNAI1	9606.ENSP00000497260	TISSUES	BTO:0000282	Head
GNAI1	9606.ENSP00000497260	TISSUES	BTO:0000421	Connective tissue
GNAI1	9606.ENSP00000497260	TISSUES	BTO:0000443	Adipocyte
GNAI1	9606.ENSP00000497260	TISSUES	BTO:0000444	Fat pad
GNAI1	9606.ENSP00000497260	TISSUES	BTO:0001456	White adipose tissue
GNAI1	9606.ENSP00000497260	TISSUES	BTO:0001484	Nervous system
GNAI1	9606.ENSP00000497260	TISSUES	BTO:0001487	Adipose tissue
GNAI1	9606.ENSP00000497260	TISSUES	BTO:0001489	Whole body
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:0005622	Intracellular
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:0005737	Cytoplasm
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:0005813	Centrosome
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:0005815	Microtubule organizing center
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:0005834	Heterotrimeric G-protein complex
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:0005856	Cytoskeleton
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:0005886	Plasma membrane
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:0005938	Cell cortex
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:0009898	Cytoplasmic side of plasma membrane
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:0015630	Microtubule cytoskeleton
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:0016020	Membrane
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:0019897	Extrinsic component of plasma membrane
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:0019898	Extrinsic component of membrane
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:0030496	Midbody
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:0031234	Extrinsic component of cytoplasmic side of plasma membrane
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:0032991	Protein-containing complex
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:0043226	Organelle
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:0043229	Intracellular organelle
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:0071944	Cell periphery
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:0098552	Side of membrane
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:0098562	Cytoplasmic side of membrane
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:0098796	Membrane protein complex
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:0098797	Plasma membrane protein complex
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:0099568	Cytoplasmic region
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:0099738	Cell cortex region
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:1902494	Catalytic complex
GNAI1	9606.ENSP00000497260	COMPARTMENTS	GOCC:1905360	GTPase complex
GNAI1	9606.ENSP00000497260	Monarch	EFO:0003892	Pulmonary function measurement
GNAI1	9606.ENSP00000497260	Monarch	EFO:0004298	Cardiovascular measurement
GNAI1	9606.ENSP00000497260	Monarch	EFO:0004314	Forced expiratory volume
GNAI1	9606.ENSP00000497260	Monarch	EFO:0004529	Lipid measurement
GNAI1	9606.ENSP00000497260	Monarch	EFO:0004530	Triglyceride measurement
GNAI1	9606.ENSP00000497260	Monarch	EFO:0004747	Protein measurement
GNAI1	9606.ENSP00000497260	Monarch	EFO:0004870	Sleep measurement
GNAI1	9606.ENSP00000497260	Monarch	EFO:0005105	Lipid or lipoprotein measurement
GNAI1	9606.ENSP00000497260	Monarch	EFO:0005194	Amyloid-beta measurement
GNAI1	9606.ENSP00000497260	Monarch	EFO:0005271	Sleep duration
GNAI1	9606.ENSP00000497260	Monarch	EFO:0005278	Cardiovascular disease biomarker measurement
GNAI1	9606.ENSP00000497260	Monarch	EFO:0006514	Alzheimers disease biomarker measurement
GNAI1	9606.ENSP00000497260	Monarch	EFO:0006841	Respiratory disease biomarker
GNAI1	9606.ENSP00000497260	Monarch	EFO:0006848	Mental or behavioural disorder biomarker
GNAI1	9606.ENSP00000497260	Monarch	EFO:0006995	Response to diisocyanate
GNAI1	9606.ENSP00000497260	Monarch	EFO:0007626	Emphysema imaging measurement
GNAI1	9606.ENSP00000497260	Monarch	EFO:0007627	Airway imaging measurement
GNAI1	9606.ENSP00000497260	Monarch	EFO:0010225	Lysophosphatidylethanolamine measurement
GNAI1	9606.ENSP00000497260	Monarch	EFO:0010368	Lysophosphatidylethanolamine 18:1 measurement
GNAI1	9606.ENSP00000497260	Monarch	EFO:0010968	Phosphate measurement
GNAI1	9606.ENSP00000497260	UniProt Keywords	KW-0013	ADP-ribosylation
GNAI1	9606.ENSP00000497260	UniProt Keywords	KW-0025	Alternative splicing
GNAI1	9606.ENSP00000497260	UniProt Keywords	KW-0131	Cell cycle
GNAI1	9606.ENSP00000497260	UniProt Keywords	KW-0132	Cell division
GNAI1	9606.ENSP00000497260	UniProt Keywords	KW-0206	Cytoskeleton
GNAI1	9606.ENSP00000497260	UniProt Keywords	KW-0342	GTP-binding
GNAI1	9606.ENSP00000497260	UniProt Keywords	KW-0449	Lipoprotein
GNAI1	9606.ENSP00000497260	UniProt Keywords	KW-0460	Magnesium
GNAI1	9606.ENSP00000497260	UniProt Keywords	KW-0472	Membrane
GNAI1	9606.ENSP00000497260	UniProt Keywords	KW-0479	Metal-binding
GNAI1	9606.ENSP00000497260	UniProt Keywords	KW-0498	Mitosis
GNAI1	9606.ENSP00000497260	UniProt Keywords	KW-0519	Myristate
GNAI1	9606.ENSP00000497260	UniProt Keywords	KW-0539	Nucleus
GNAI1	9606.ENSP00000497260	UniProt Keywords	KW-0547	Nucleotide-binding
GNAI1	9606.ENSP00000497260	UniProt Keywords	KW-0564	Palmitate
GNAI1	9606.ENSP00000497260	UniProt Keywords	KW-0807	Transducer
GNAI1	9606.ENSP00000497260	UniProt Keywords	KW-0813	Transport
GNAI1	9606.ENSP00000497260	UniProt Keywords	KW-0963	Cytoplasm
GNAI1	9606.ENSP00000497260	UniProt Keywords	KW-1003	Cell membrane
GNAI1	9606.ENSP00000497260	InterPro	IPR001019	Guanine nucleotide binding protein (G-protein), alpha subunit
GNAI1	9606.ENSP00000497260	InterPro	IPR001408	G-protein alpha subunit, group I
GNAI1	9606.ENSP00000497260	InterPro	IPR011025	G protein alpha subunit, helical insertion
GNAI1	9606.ENSP00000497260	InterPro	IPR027417	P-loop containing nucleoside triphosphate hydrolase
GNAI1	9606.ENSP00000497260	SMART	SM00275	G protein alpha subunit
GNAQ	9606.ENSP00000286548	GO Process	GO:0001508	Action potential
GNAQ	9606.ENSP00000286548	GO Process	GO:0001932	Regulation of protein phosphorylation
GNAQ	9606.ENSP00000286548	GO Process	GO:0001933	Negative regulation of protein phosphorylation
GNAQ	9606.ENSP00000286548	GO Process	GO:0006469	Negative regulation of protein kinase activity
GNAQ	9606.ENSP00000286548	GO Process	GO:0006950	Response to stress
GNAQ	9606.ENSP00000286548	GO Process	GO:0007154	Cell communication
GNAQ	9606.ENSP00000286548	GO Process	GO:0007165	Signal transduction
GNAQ	9606.ENSP00000286548	GO Process	GO:0007166	Cell surface receptor signaling pathway
GNAQ	9606.ENSP00000286548	GO Process	GO:0007186	G protein-coupled receptor signaling pathway
GNAQ	9606.ENSP00000286548	GO Process	GO:0007188	Adenylate cyclase-modulating G protein-coupled receptor signaling pathway
GNAQ	9606.ENSP00000286548	GO Process	GO:0007189	Adenylate cyclase-activating G protein-coupled receptor signaling pathway
GNAQ	9606.ENSP00000286548	GO Process	GO:0007202	Activation of phospholipase C activity
GNAQ	9606.ENSP00000286548	GO Process	GO:0007213	G protein-coupled acetylcholine receptor signaling pathway
GNAQ	9606.ENSP00000286548	GO Process	GO:0007215	Glutamate receptor signaling pathway
GNAQ	9606.ENSP00000286548	GO Process	GO:0007267	Cell-cell signaling
GNAQ	9606.ENSP00000286548	GO Process	GO:0007596	Blood coagulation
GNAQ	9606.ENSP00000286548	GO Process	GO:0007599	Hemostasis
GNAQ	9606.ENSP00000286548	GO Process	GO:0007602	Phototransduction
GNAQ	9606.ENSP00000286548	GO Process	GO:0007603	Phototransduction, visible light
GNAQ	9606.ENSP00000286548	GO Process	GO:0009314	Response to radiation
GNAQ	9606.ENSP00000286548	GO Process	GO:0009416	Response to light stimulus
GNAQ	9606.ENSP00000286548	GO Process	GO:0009581	Detection of external stimulus
GNAQ	9606.ENSP00000286548	GO Process	GO:0009582	Detection of abiotic stimulus
GNAQ	9606.ENSP00000286548	GO Process	GO:0009583	Detection of light stimulus
GNAQ	9606.ENSP00000286548	GO Process	GO:0009584	Detection of visible light
GNAQ	9606.ENSP00000286548	GO Process	GO:0009605	Response to external stimulus
GNAQ	9606.ENSP00000286548	GO Process	GO:0009611	Response to wounding
GNAQ	9606.ENSP00000286548	GO Process	GO:0009628	Response to abiotic stimulus
GNAQ	9606.ENSP00000286548	GO Process	GO:0009649	Entrainment of circadian clock
GNAQ	9606.ENSP00000286548	GO Process	GO:0009892	Negative regulation of metabolic process
GNAQ	9606.ENSP00000286548	GO Process	GO:0009966	Regulation of signal transduction
GNAQ	9606.ENSP00000286548	GO Process	GO:0009987	Cellular process
GNAQ	9606.ENSP00000286548	GO Process	GO:0010033	Response to organic substance
GNAQ	9606.ENSP00000286548	GO Process	GO:0010517	Regulation of phospholipase activity
GNAQ	9606.ENSP00000286548	GO Process	GO:0010518	Positive regulation of phospholipase activity
GNAQ	9606.ENSP00000286548	GO Process	GO:0010543	Regulation of platelet activation
GNAQ	9606.ENSP00000286548	GO Process	GO:0010563	Negative regulation of phosphorus metabolic process
GNAQ	9606.ENSP00000286548	GO Process	GO:0010605	Negative regulation of macromolecule metabolic process
GNAQ	9606.ENSP00000286548	GO Process	GO:0010646	Regulation of cell communication
GNAQ	9606.ENSP00000286548	GO Process	GO:0010863	Positive regulation of phospholipase C activity
GNAQ	9606.ENSP00000286548	GO Process	GO:0019220	Regulation of phosphate metabolic process
GNAQ	9606.ENSP00000286548	GO Process	GO:0019222	Regulation of metabolic process
GNAQ	9606.ENSP00000286548	GO Process	GO:0023051	Regulation of signaling
GNAQ	9606.ENSP00000286548	GO Process	GO:0023052	Signaling
GNAQ	9606.ENSP00000286548	GO Process	GO:0030111	Regulation of Wnt signaling pathway
GNAQ	9606.ENSP00000286548	GO Process	GO:0031323	Regulation of cellular metabolic process
GNAQ	9606.ENSP00000286548	GO Process	GO:0031324	Negative regulation of cellular metabolic process
GNAQ	9606.ENSP00000286548	GO Process	GO:0031399	Regulation of protein modification process
GNAQ	9606.ENSP00000286548	GO Process	GO:0031400	Negative regulation of protein modification process
GNAQ	9606.ENSP00000286548	GO Process	GO:0031647	Regulation of protein stability
GNAQ	9606.ENSP00000286548	GO Process	GO:0032501	Multicellular organismal process
GNAQ	9606.ENSP00000286548	GO Process	GO:0033673	Negative regulation of kinase activity
GNAQ	9606.ENSP00000286548	GO Process	GO:0042060	Wound healing
GNAQ	9606.ENSP00000286548	GO Process	GO:0042221	Response to chemical
GNAQ	9606.ENSP00000286548	GO Process	GO:0042325	Regulation of phosphorylation
GNAQ	9606.ENSP00000286548	GO Process	GO:0042326	Negative regulation of phosphorylation
GNAQ	9606.ENSP00000286548	GO Process	GO:0042391	Regulation of membrane potential
GNAQ	9606.ENSP00000286548	GO Process	GO:0042752	Regulation of circadian rhythm
GNAQ	9606.ENSP00000286548	GO Process	GO:0043085	Positive regulation of catalytic activity
GNAQ	9606.ENSP00000286548	GO Process	GO:0043086	Negative regulation of catalytic activity
GNAQ	9606.ENSP00000286548	GO Process	GO:0043549	Regulation of kinase activity
GNAQ	9606.ENSP00000286548	GO Process	GO:0044092	Negative regulation of molecular function
GNAQ	9606.ENSP00000286548	GO Process	GO:0044093	Positive regulation of molecular function
GNAQ	9606.ENSP00000286548	GO Process	GO:0045859	Regulation of protein kinase activity
GNAQ	9606.ENSP00000286548	GO Process	GO:0045936	Negative regulation of phosphate metabolic process
GNAQ	9606.ENSP00000286548	GO Process	GO:0048519	Negative regulation of biological process
GNAQ	9606.ENSP00000286548	GO Process	GO:0048523	Negative regulation of cellular process
GNAQ	9606.ENSP00000286548	GO Process	GO:0048583	Regulation of response to stimulus
GNAQ	9606.ENSP00000286548	GO Process	GO:0050789	Regulation of biological process
GNAQ	9606.ENSP00000286548	GO Process	GO:0050790	Regulation of catalytic activity
GNAQ	9606.ENSP00000286548	GO Process	GO:0050794	Regulation of cellular process
GNAQ	9606.ENSP00000286548	GO Process	GO:0050817	Coagulation
GNAQ	9606.ENSP00000286548	GO Process	GO:0050821	Protein stabilization
GNAQ	9606.ENSP00000286548	GO Process	GO:0050865	Regulation of cell activation
GNAQ	9606.ENSP00000286548	GO Process	GO:0050878	Regulation of body fluid levels
GNAQ	9606.ENSP00000286548	GO Process	GO:0050896	Response to stimulus
GNAQ	9606.ENSP00000286548	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
GNAQ	9606.ENSP00000286548	GO Process	GO:0051172	Negative regulation of nitrogen compound metabolic process
GNAQ	9606.ENSP00000286548	GO Process	GO:0051174	Regulation of phosphorus metabolic process
GNAQ	9606.ENSP00000286548	GO Process	GO:0051246	Regulation of protein metabolic process
GNAQ	9606.ENSP00000286548	GO Process	GO:0051248	Negative regulation of protein metabolic process
GNAQ	9606.ENSP00000286548	GO Process	GO:0051336	Regulation of hydrolase activity
GNAQ	9606.ENSP00000286548	GO Process	GO:0051338	Regulation of transferase activity
GNAQ	9606.ENSP00000286548	GO Process	GO:0051345	Positive regulation of hydrolase activity
GNAQ	9606.ENSP00000286548	GO Process	GO:0051348	Negative regulation of transferase activity
GNAQ	9606.ENSP00000286548	GO Process	GO:0051606	Detection of stimulus
GNAQ	9606.ENSP00000286548	GO Process	GO:0051716	Cellular response to stimulus
GNAQ	9606.ENSP00000286548	GO Process	GO:0060191	Regulation of lipase activity
GNAQ	9606.ENSP00000286548	GO Process	GO:0060193	Positive regulation of lipase activity
GNAQ	9606.ENSP00000286548	GO Process	GO:0060255	Regulation of macromolecule metabolic process
GNAQ	9606.ENSP00000286548	GO Process	GO:0060828	Regulation of canonical Wnt signaling pathway
GNAQ	9606.ENSP00000286548	GO Process	GO:0065007	Biological regulation
GNAQ	9606.ENSP00000286548	GO Process	GO:0065008	Regulation of biological quality
